week_num,n,mean,sd,se,lo,hi
0,247,0,0,0,0,0
1,200,-5.9978873239436625,41.50078947947663,2.9345489665533253,-11.74960329838818,-0.24617134949914465
2,174,0.12031250000000046,44.126129811995064,3.345193268118218,-6.436266305511706,6.676891305511708
3,163,-3.3397959183673476,37.05261163297266,2.9021845260871193,-9.028077589498102,2.348485752763406
4,162,0.8577319587628859,38.784204890252326,3.047174920091764,-5.1147308846169715,6.830194802142744
5,161,-2.943478260869566,35.19405326999081,2.773679961981301,-8.379890986352915,2.4929344646137834
6,151,-3.655434782608697,41.43736001850736,3.372124534500677,-10.264798870230024,2.9539293050126294
7,156,-7.772549019607843,48.15217864530796,3.855259734082953,-15.32885809841043,-0.21623994080525577
8,135,-1.6036144578313245,44.65485646924161,3.843278120725673,-9.136439574453645,5.929210658790995
9,129,-6.107594936708861,42.19046487291642,3.714663303565866,-13.388335011697958,1.173145138280236
10,132,3.837662337662339,43.17502335647142,3.757903430863525,-3.52782838683017,11.203153062154847
11,135,-0.5506024096385544,42.76795978041294,3.6808799106846206,-7.765127034580411,6.663922215303302
12,125,-0.9223684210526307,52.53993680667234,4.699314809330502,-10.133025447340415,8.288288605235152
13,120,3.877333333333333,57.25102754497036,5.226279871121647,-6.366175214065095,14.12084188073176
14,135,0.8439999999999998,50.38698952620124,4.336621584455665,-7.655778305533104,9.343778305533103
15,122,2.664,57.44138173072732,5.2004983487044925,-7.528976763460806,12.856976763460805
16,118,6.494520547945207,55.29193956328274,5.09003561363262,-3.4819492547747277,16.47099035066514
17,119,-0.8240506329113901,59.136032261110884,5.420991189397217,-11.449193364129936,9.801092098307155
18,115,-5.263513513513513,47.757562907704745,4.453415704127393,-13.992208293603206,3.4651812665761783
19,104,-4.3338709677419365,63.235562580986795,6.2007570683359505,-16.4873548216804,7.819612886196526
20,114,-1.7449275362318843,56.47800856822864,5.289650149139228,-12.11264182854477,8.622786756081002
21,105,-7.444285714285714,69.37908392097928,6.770705305958609,-20.714868113964588,5.82629668539316
22,104,-2.3076923076923084,47.25414766085456,4.633650404247928,-11.389647100018246,6.7742624846336295
23,111,-4.8084507042253515,41.71230975033929,3.959157232083946,-12.568398879109886,2.9514974706591826
24,114,-3.9547945205479453,56.04043441296028,5.248667574605309,-14.242182966774353,6.332593925678461
25,124,6.13048780487805,52.11431567740807,4.680003703579784,-3.042319454138327,15.303295063894428
26,102,-1.245070422535211,48.520722491183065,4.8042674158097975,-10.661434557522414,8.171293712451993
27,104,-9.383582089552238,40.13042976389396,3.9351123933646153,-17.096402380546884,-1.6707617985575922
28,105,4.979710144927537,46.70389698978443,4.557833647931141,-3.9536438050174993,13.913064094872574
29,107,-2.63134328358209,54.732122330811514,5.291153978010648,-13.002005080482961,7.73931851331878
30,105,0.45384615384615473,50.45392104721358,4.923798523051527,-9.19679895133484,10.104491259027148
31,110,2.179710144927537,53.00892982405152,5.054203148317806,-7.726528025775364,12.085948315630437
32,97,-7.090625000000001,61.163031470413515,6.210164945143123,-19.26254829248052,5.081298292480518
33,98,2.1359375,52.35552567731904,5.2887067484312436,-8.229927726925236,12.501802726925238
34,109,0.9969696969696974,44.252787725127796,4.238648327743932,-7.310781025408409,9.304720419347804
35,98,-4.616176470588236,58.3149621370281,5.890700738818476,-16.16194991867245,6.929596977495976
36,100,-7.359016393442622,51.08552429357779,5.108552429357779,-17.37177915498387,2.6537463680986244
37,98,-5.448333333333334,47.09960772684417,4.75777885926826,-14.773579897499124,3.8769132308324554
38,100,-6.774603174603175,48.933246064455055,4.893324606445505,-16.365519403236366,2.816313054030015
39,87,2.3903846153846153,63.37219424771987,6.794212381315607,-10.926271651993973,15.707040882763204
40,93,-1.0440677966101677,59.42286008270821,6.161863546849322,-13.121320348434839,11.033184755214503
41,94,3.509836065573771,58.26448233391716,6.009522498147228,-8.268828030794797,15.288500161942338
42,93,4.965625000000001,50.38012400581473,5.224175496855857,-5.273758973837477,15.20500897383748
43,92,0.2140624999999991,53.84387739047474,5.6136122723179085,-10.788617553743101,11.2167425537431
44,91,3.701724137931035,49.189106950515296,5.15641949481179,-6.404858071900073,13.808306347762144
45,96,3.629850746268658,59.33830081757296,6.056189966951152,-8.2402815889556,15.499983081492914
46,93,4.574666666666667,50.73436942981988,5.26090903613312,-5.7367150441542485,14.886048377487583
47,94,-6.416666666666667,59.76854481010851,6.164654697511665,-18.49938987378953,5.6660565404561956
48,74,-2.358620689655173,51.69682210356827,6.009633500099096,-14.137502349849402,9.420260970539054
49,95,-2.6591549295774644,52.97690218378138,5.435315480109242,-13.31237327059158,7.994063411436651
50,82,0.48281249999999937,43.93032201070561,4.851292500601641,-9.025720801179217,9.991345801179216
51,72,-2.3280701754385946,54.650535072488296,6.4406273242049545,-14.951699730880307,10.295559380003116
52,47,4.258139534883724,56.028701116813416,8.172626012042064,-11.76020744871872,20.27648651848617
