week_num,n,mean,sd,se,lo,hi
0,257,0,0,0,0,0
1,210,0.008322580645161289,0.5238013147596581,0.0361457247253884,-0.06252303981659998,0.07916820110692255
2,192,-0.10633333333333334,0.6493056070060829,0.04685959587391191,-0.1981781412462007,-0.014488525420465984
3,176,-0.016038461538461543,0.6187373287603501,0.046639080983746736,-0.10745106026660514,0.07537413718968206
4,184,0.026415094339622663,0.5795183857213148,0.042722662209239426,-0.05732132359048661,0.11015151226973194
5,176,-0.008949494949494947,0.5858277132981246,0.04415842538185854,-0.09550000869793768,0.07760101879894779
6,168,-0.05621000000000001,0.6130451776157935,0.047297462292111285,-0.14891302609253812,0.0364930260925381
7,172,-0.044312500000000005,0.6328163280664996,0.04825179265663486,-0.1388860136070043,0.050261013607004315
8,151,0.040450980392156846,0.45563263879323085,0.03707885828893797,-0.032223581854161576,0.11312554263847527
9,147,0.02238202247191009,0.42619192501250314,0.035151717518916215,-0.0465153438651657,0.09127938880898587
10,146,0.037093023255813935,0.462143105615998,0.038247235558478594,-0.03787155843880411,0.11205760495043199
11,144,0.05082608695652172,0.5391774078299184,0.0449314506524932,-0.037239556322364954,0.1388917302354084
12,141,0.09418292682926828,0.5055309671199716,0.04257338751186993,0.010739087306003217,0.17762676635253333
13,137,0.0986867469879518,0.5207912818130307,0.04449420196890905,0.011478111128890064,0.1858953828470135
14,146,0.1272962962962963,0.44905504797420004,0.037164060201006675,0.05445473830232321,0.20013785429026937
15,133,0.116325,0.5010230742052465,0.043444210260499216,0.03117434788942154,0.20147565211057844
16,133,0.07584999999999996,0.4240543642004741,0.03677017668184432,0.003780453703585096,0.14791954629641482
17,130,0.04836585365853663,0.5208343143622197,0.045680191214166305,-0.041167321121229325,0.1378990284383026
18,127,0.04430487804878046,0.4287881484745202,0.03804879547093486,-0.030270761074251862,0.11888051717181278
19,120,0.06433802816901406,0.46334988148920064,0.0422978636848301,-0.01856578465325294,0.14724184099128107
20,132,0.028341772151898717,0.48762806039439394,0.04244257486583978,-0.05484567458514725,0.11152921888894468
21,123,0.045439024390243894,0.5167323517998145,0.04659218708681818,-0.04588166229991974,0.13675971108040752
22,119,0.16321794871794873,0.5631249462847523,0.05162157918983247,0.06203965350587709,0.26439624393002037
23,127,0.02945783132530124,0.42869678582388193,0.038040688346658726,-0.04510191783414986,0.10401758048475235
24,124,0.09318987341772153,0.5243759924277609,0.047090354247788915,8.927790920552625e-4,0.1854869677433878
25,137,-0.029627659574468078,0.5196951543167109,0.044400553476877574,-0.11665274438914813,0.05739742524021197
26,115,0.10259036144578312,0.5072882241339629,0.04730487081686104,0.009872814644735481,0.19530790824683075
27,117,0.03327027027027027,0.47232474599514473,0.04366643821425638,-0.05231594862967223,0.11885648917021277
28,114,0.09781333333333335,0.46631843583929167,0.043674723068604905,0.01221087611886773,0.18341579054779897
29,115,0.10801408450704227,0.5931348796969189,0.055310112725241695,-3.937364344314548e-4,0.21642190544851597
30,111,0.06904347826086957,0.5540807552838837,0.05259101791702819,-0.034034916856505684,0.1721218733782448
31,121,0.12772727272727272,0.6140789345019442,0.055825357681994925,0.01830957167056267,0.23714497378398275
32,106,0.0074246575342466065,0.5235827409357415,0.05085485140451517,-0.09225085121860313,0.10710016628709634
33,108,0.11732857142857145,0.5578458496085329,0.05367874190630032,0.01211823729222282,0.22253890556492006
34,120,0.09183999999999999,0.5099436121450759,0.046551269904587245,5.995109870089999e-4,0.18308048901299098
35,113,0.0791392405063291,0.5307986902718276,0.04993334048493897,-0.018730106844151273,0.17700858785680948
36,114,0.05228571428571432,0.487145305706809,0.04562533815036241,-0.03713994848899601,0.14171137706042464
37,110,0.06249315068493152,0.5587605112928196,0.05327572438654428,-0.041927269112695266,0.1669135704825583
38,108,0.06968421052631579,0.5015286554930852,0.04825961737587397,-0.024904639530397177,0.16427306058302876
39,98,0.10370967741935484,0.5264896862625875,0.05318348962586479,-5.299622473401433e-4,0.20794931708604983
40,99,0.11135384615384611,0.6148664344486032,0.06179640179544457,-0.009767101365225253,0.23247479367291746
41,99,0.17563076923076923,0.5759425852795238,0.057884407762407504,0.062177330016450524,0.2890842084450879
42,96,0.1348088235294118,0.4941619849641106,0.05043519639345684,0.03595583859823638,0.2336618084605872
43,99,0.2058333333333333,0.5314295628601124,0.05341068068210855,0.10114839919640055,0.31051826747026606
44,97,0.11774603174603172,0.569480435763925,0.057821977657152364,0.004414955538013091,0.23107710795405034
45,102,0.15102898550724636,0.6289591535183695,0.06227623604889025,0.028967562851421463,0.2730904081630713
46,98,0.11778481012658229,0.583406610874837,0.05893296724837981,0.0022761943197578544,0.23329342593340674
47,98,0.05679710144927537,0.6166491179733878,0.062290967561669415,-0.06529319497159668,0.1788873978701474
48,84,0.19381159420289854,0.5919546454049827,0.06458754691783515,0.06722000224394165,0.3204031861618554
49,101,0.13754430379746832,0.5602722734955804,0.05574917487716049,0.02827592103823376,0.24681268655670288
50,92,0.16525714285714288,0.5989779867168981,0.06244777196668016,0.04285950980244978,0.28765477591183597
51,80,0.11285714285714282,0.5687086066367141,0.06358355519144403,-0.011766625318087462,0.23748091103237312
52,51,0.1324893617021276,0.5948588021115463,0.08329689334055572,-0.030772549245361602,0.2957512726496168
