week_num,n,mean,sd,se,lo,hi
0,247,0,0,0,0,0
1,200,1.064160511174254,17.543145822920366,1.2404877374731447,-1.3671954542731093,3.495516476621617
2,174,-2.9505820784220993,17.901970399867153,1.3571448736346727,-5.610586030746058,-0.2905781260981408
3,163,-0.8526068763846757,18.869583915110866,1.4779798788435259,-3.7494474389179864,2.044233686148635
4,162,0.9862144671490596,15.873799985619337,1.2471635125589282,-1.4582260174664399,3.4306549517645593
5,161,-0.140782916044281,15.925216467087044,1.2550828819321584,-2.6007453646313117,2.3191795325427496
6,151,-1.6473313883546292,16.83130325214782,1.3697120332675377,-4.331966973559004,1.0373041968497447
7,156,-1.812602521059801,18.330104405246203,1.4675828887332847,-4.6890649829770386,1.063859940857437
8,135,0.1302133775009531,12.827080500716209,1.103979314660795,-2.033586079234205,2.2940128342361112
9,129,-0.2384957699044576,11.723236124230304,1.0321733870647865,-2.261555608551439,1.784564068742524
10,132,-0.2097161042784748,14.068217284347242,1.2244811441673005,-2.609699146846384,2.190266938289434
11,135,0.5916735609293876,15.695318766394374,1.3508379599036033,-2.055968840481675,3.23931596234045
12,125,1.7643204300881066,15.288071115449778,1.3674066503598694,-0.9157966046172374,4.444437464793451
13,120,2.2417471507765576,15.1398605137141,1.3820738534738275,-0.46711760203214414,4.950611903585259
14,135,2.946808980056528,12.894210275883518,1.1097569257998536,0.7716854054888147,5.121932554624241
15,122,2.3786505357166368,14.058664886311844,1.2728117138440016,-0.11606042341760636,4.873361494850879
16,118,1.6711030951498818,13.35127896854481,1.2290848534922059,-0.7379032176948419,4.080109407994605
17,119,1.3296138260768846,15.393626183570458,1.411131398629316,-1.4362037152365745,4.0954313673903435
18,115,1.8211450406597693,12.495056812275624,1.165170055668291,-0.4625882684500806,4.104878349769619
19,104,1.4785888574129975,14.067206353224448,1.3794030710928435,-1.2250411619289758,4.182218876754971
20,114,-0.1654548721995006,14.482102210625865,1.356373145234807,-2.823946236859722,2.4930364924607207
21,105,-0.07065044707601431,14.898817820455761,1.4539757397829685,-2.9204428970506324,2.7791420028986042
22,104,3.420768547860819,15.562096750124034,1.52598913464041,0.42982984396561585,6.411707251756022
23,111,-0.5485889327205477,11.254526901442922,1.0682324196916146,-2.642324475316112,1.545146609875017
24,114,2.878214314771971,15.392881005333203,1.441675394896044,0.052530540775725054,5.7038980887682165
25,124,-0.5847319198685724,16.230442557961453,1.457536768825444,-3.4415039867664428,2.2720401470292977
26,102,3.5705573743916807,14.44488445266952,1.4302566849392688,0.7672542719107138,6.373860476872648
27,104,0.4394395973632422,13.711578546020224,1.3445308955445636,-2.1958409579041027,3.074720152630587
28,105,3.0460397751430004,14.835254770076416,1.447772621232765,0.20840543752678098,5.88367411275922
29,107,3.1342218741419807,17.706084999192097,1.7117118446863058,-0.2207333414431787,6.48917708972714
30,105,2.2962095020351803,16.799237546981846,1.6394377147579322,-0.917088418890367,5.509507422960727
31,110,3.523084690365055,17.46064344626286,1.6648070310167868,0.2600629095721527,6.786106471157957
32,97,1.3897308617837516,15.672202225686851,1.5912710429049715,-1.7291603823099924,4.508622105877496
33,98,3.2688776875535073,15.778044300847137,1.5938231598558243,0.1449842942360915,6.392771080870923
34,109,3.492648439591649,14.729743678856979,1.4108535670179316,0.7273754482365029,6.257921430946794
35,98,3.0070561878246678,15.794094817476855,1.595444506877313,-0.12001504565486565,6.134127421304202
36,100,1.1832695425553428,13.69903071946274,1.3699030719462741,-1.5017404784593544,3.8682795635700398
37,98,-0.6188289131322094,13.57856023952965,1.3716417177316353,-3.3072466798862146,2.0695888536217955
38,100,0.3024879536911199,12.772748204384175,1.2772748204384174,-2.200970694368178,2.805946601750418
39,87,3.1134785985862807,15.785249631865488,1.6923563995866675,-0.20353994460358749,6.430497141776149
40,93,4.21054192469171,16.904075462368716,1.7528709698554237,0.7749148237750796,7.646169025608341
41,94,5.109145275387734,17.414566524880176,1.7961753908148574,1.5886415093906132,8.629649041384855
42,93,4.20176779795608,14.902815868028199,1.5453500170607315,1.1728817645170464,7.230653831395114
43,92,5.400102855553197,16.02913424454433,1.6711527674216766,2.1246434314067106,8.675562279699683
44,91,2.651293316020604,17.56067960436485,1.8408594151787527,-0.9567911377297516,6.259377769770959
45,96,4.709605093007791,18.489060584950565,1.887031844022215,1.0110226787242493,8.408187507291332
46,93,3.676567697889344,17.729124912046707,1.8384246123634236,0.07325545765703367,7.279879938121654
47,94,1.7543411736567318,18.180991095778793,1.8752260494228188,-1.921101883211993,5.429784230525456
48,74,4.000693314841933,16.937877865383,1.968988307181976,0.1414762327652599,7.859910396918606
49,95,3.0344450661232494,16.316950438207943,1.674083792164772,-0.24675916651970375,6.3156492987662025
50,82,4.3125525332173735,17.153055876360845,1.8942381372736423,0.5998457841610345,8.025259282273712
51,72,2.3029441810772715,16.005935464967802,1.8863175844188316,-1.3942382843836385,6.000126646538181
52,47,2.717556590160225,16.153548666489506,2.3562372388983177,-1.900668398080477,7.335781578400928
